000524	上投摩根民生需求股票	股票型	5	47.61(253/1428) -28.21(567/1080) -1.53(585/878) -13.29(329/585) 81.90(5/386) 
000526	国泰浓益灵活配置混合A	混合型	5	15.42(2101/3407) -18.28(1394/2975) 13.61(622/2766) 0.63(479/1334) 15.55(637/749) 
000527	南方新优享灵活配置混合A	混合型	5	39.53(1057/3407) -17.38(1311/2975) 31.26(141/2766) 2.33(342/1334) 71.36(91/749) 
000528	工银薪金货币A	货币型	5	2.75(126/660) 3.93(95/645) 3.46(474/660) 2.50(273/535) 3.63(170/301) 
000529	广发竞争优势混合	混合型	5	62.01(231/3407) -30.06(2251/2975) 40.68(55/2766) -18.54(1026/1334) 70.61(95/749) 
000530	招商丰盛稳定增长混合A	混合型	5	25.50(1628/3407) -9.60(932/2975) 0.49(1815/2766) -0.49(518/1334) 13.83(649/749) 
000531	东吴阿尔法灵活配置混合	混合型	5	35.17(1251/3407) -25.49(1990/2975) 20.09(378/2766) -27.34(1240/1334) 47.71(299/749) 
000532	景顺长城优势企业混合	混合型	5	64.24(186/3407) -19.80(1508/2975) 34.70(93/2766) -16.40(974/1334) 25.59(547/749) 
000533	永赢货币	货币型	5	2.83(71/660) 3.95(84/645) 4.09(108/660) 2.58(219/535) 3.99(53/301) 
000534	长盛高端装备混合	混合型	5	43.20(873/3407) -24.31(1899/2975) 6.11(1309/2766) -14.59(924/1334) 31.34(490/749) 
000535	长盛航天海工装备灵活配置混合	混合型	5	15.88(2066/3407) -21.88(1669/2975) -2.94(1931/2766) -9.23(757/1334) 30.64(494/749) 
000536	前海开源可转债债券	债券型	5	17.26(92/2110) -12.38(1188/1542) 10.24(11/1334) -13.11(626/650) -17.30(563/572) 
000538	诺安优势行业混合A	混合型	5	8.23(2572/3407) -6.91(838/2975) 3.10(1635/2766) -0.62(524/1334) 11.68(670/749) 
000539	中银活期宝货币	货币型	5	2.62(258/660) 3.81(171/645) 3.76(334/660) 2.71(139/535) 3.91(74/301) 
000540	国金金腾通货币A	货币型	5	2.86(53/660) 3.87(140/645) 4.06(124/660) 2.98(23/535) 4.51(1/301) 
000541	华商创新成长混合发起式	混合型	5	66.32(159/3407) -34.65(2392/2975) -7.88(2013/2766) -26.83(1228/1334) 85.40(42/749) 
000542	上银慧财宝货币A	货币型	5	2.54(338/660) 3.55(360/645) 3.18(512/660) 2.46(296/535) 3.89(82/301) 
000543	上银慧财宝货币B	货币型	5	2.79(95/660) 3.80(182/645) 3.43(483/660) 2.70(144/535) 4.14(28/301) 
000545	中邮核心竞争力灵活配置混合	混合型	5	17.59(1982/3407) -15.46(1181/2975) -28.18(2092/2766) -28.36(1252/1334) 100.96(18/749) 
000546	兴业定开债A	定开债券	5	6.81(56/799) 5.26(273/591) 2.90(56/473) 3.38(40/187) 10.45(65/148) 
000547	建信健康民生混合	混合型	5	68.27(139/3407) -23.89(1873/2975) 9.52(892/2766) -5.38(657/1334) 78.80(62/749) 
000548	鹏华聚财通货币	货币型	2	2.51(365/660) 3.45(442/645) 
000549	华安大国新经济股票	股票型	5	71.11(40/1428) -29.14(586/1080) 8.91(427/878) -17.50(431/585) 50.33(39/386) 
000550	广发新动力混合	混合型	5	28.59(1516/3407) -34.83(2397/2975) 6.09(1311/2766) -19.71(1067/1334) 57.34(210/749) 
000551	信诚幸福消费混合	混合型	5	52.56(481/3407) -32.62(2348/2975) 17.90(444/2766) -15.01(935/1334) 45.08(335/749) 
000552	中加纯债一年A	定开债券	5	6.15(84/799) 6.58(202/591) 2.71(69/473) 4.68(14/187) 16.39(8/148) 
000553	中加纯债一年C	定开债券	5	5.78(104/799) 6.10(241/591) 2.44(94/473) 4.35(21/187) 15.95(10/148) 
000554	中国梦灵活配置混合	混合型	5	27.39(1556/3407) -26.68(2082/2975) 16.09(515/2766) -9.84(785/1334) 47.22(307/749) 
000556	国投瑞银新机遇灵活配置混合A	混合型	5	48.68(622/3407) -11.56(1009/2975) 10.16(835/2766) 3.33(233/1334) 20.48(591/749) 
000557	国投瑞银新机遇灵活配置混合C	混合型	5	47.95(657/3407) -11.95(1018/2975) 9.42(900/2766) 2.83(284/1334) 19.49(600/749) 
000559	诺安天天宝A	货币型	5	2.44(444/660) 3.51(392/645) 3.85(270/660) 2.15(369/535) 3.32(242/301) 
000560	诺安天天宝E	货币型	5	2.59(282/660) 3.75(219/645) 4.02(147/660) 2.31(344/535) 3.48(207/301) 
000561	南方启元债券A	债券型	5	3.78(1064/2110) 8.02(141/1542) -1.39(946/1334) 0.34(388/650) 9.74(349/572) 
000562	南方启元债券C	债券型	5	3.37(1259/2110) 7.54(216/1542) -1.60(952/1334) -0.03(429/650) 9.26(375/572) 
000563	南方通利债券A	债券型	5	5.25(575/2110) 8.08(136/1542) 0.68(790/1334) 1.41(241/650) 15.72(110/572) 
000564	南方通利债券C	债券型	5	4.84(656/2110) 7.62(201/1542) 0.19(839/1334) 1.41(242/650) 16.04(106/572) 
000566	华泰柏瑞创新升级混合	混合型	5	38.38(1107/3407) -12.75(1046/2975) 35.08(89/2766) -13.31(884/1334) 58.07(202/749) 
000567	广发聚祥灵活混合	混合型	5	29.08(1493/3407) -24.10(1886/2975) 17.43(471/2766) -16.92(987/1334) 79.42(58/749) 
000569	鹏华增值宝货币	货币型	5	2.63(245/660) 3.78(198/645) 3.88(252/660) 2.68(156/535) 4.00(50/301) 
000572	中银多策略混合	混合型	5	12.05(2279/3407) -0.47(486/2975) 10.69(793/2766) 1.75(399/1334) 17.52(623/749) 
000573	天弘通利混合	混合型	5	10.50(2402/3407) 1.43(328/2975) 5.76(1359/2766) 4.35(153/1334) 7.99(703/749) 
000574	宝盈新价值混合A	混合型	5	60.38(266/3407) -28.43(2182/2975) 0.29(1825/2766) -18.36(1020/1334) 123.16(7/749) 
000575	兴全添利宝货币	货币型	5	2.78(102/660) 3.90(114/645) 3.91(223/660) 2.89(48/535) 4.05(41/301) 
000576	中邮货币A	货币型	5	2.37(496/660) 3.13(588/645) 3.68(381/660) 2.49(278/535) 3.64(168/301) 
000577	安信价值精选股票	股票型	5	41.85(392/1428) -23.57(350/1080) 38.60(35/878) 8.49(9/585) 48.40(43/386) 
000578	鑫元恒鑫收益增强债券型发起式A	债券型	5	13.81(139/2110) -7.75(1158/1542) 0.23(834/1334) 1.32(113/187) -8.14(147/148) 
000579	鑫元恒鑫收益增强债券型发起式C	债券型	5	13.35(147/2110) -8.11(1165/1542) -0.07(867/1334) 0.89(131/187) -8.55(148/148) 
000580	中邮货币B	货币型	5	2.62(262/660) 3.38(490/645) 3.93(207/660) 2.74(119/535) 3.89(84/301) 
000581	嘉实活钱包货币A	货币型	5	2.68(207/660) 3.90(119/645) 3.93(210/660) 2.68(159/535) 4.06(40/301) 
000583	江信聚福定开债	定开债券	5	5.63(115/799) 5.93(246/591) -3.98(334/473) 1.80(98/187) 16.49(6/148) 
000584	新华鑫益灵活配置混合	混合型	5	47.19(688/3407) -6.43(815/2975) 14.54(573/2766) -5.47(659/1334) 86.13(39/749) 
000585	嘉实对冲套利定期混合	混合型	5	6.66(2668/3407) -2.02(605/2975) 1.68(1763/2766) 1.61(415/1334) 9.92(684/749) 
000586	景顺长城中小板创业板精选股票	股票型	5	52.73(186/1428) -17.26(107/1080) -14.07(666/878) -11.88(300/585) 94.35(2/386) 
000587	大成灵活配置混合	混合型	5	35.15(1253/3407) -28.06(2157/2975) 19.77(390/2766) -6.91(699/1334) 64.15(141/749) 
000588	招商招钱宝货币A	货币型	5	2.42(459/660) 3.83(163/645) 4.12(93/660) 2.72(131/535) 3.85(102/301) 
000589	光大银发商机混合	混合型	5	62.11(228/3407) -22.93(1774/2975) 13.03(663/2766) -12.89(868/1334) 52.64(251/749) 
000590	华安新活力混合	混合型	5	10.24(2423/3407) 2.26(256/2975) 7.20(1167/2766) 3.03(255/1334) 10.98(677/749) 
000591	中银健康生活混合	混合型	5	30.37(1443/3407) -18.01(1374/2975) 10.83(780/2766) -18.75(1032/1334) 52.68(250/749) 
000592	建信改革红利股票	股票型	5	60.75(97/1428) -33.64(756/1080) 26.84(128/878) -17.30(429/585) 69.77(12/386) 
000593	易方达标普消费品指数美元现汇A	QDII-指数	5	25.64(73/276) -13.36(145/241) 34.52(18/212) -2.99(108/126) -5.13(70/111) 
000594	大摩进取优选股票	股票型	5	49.73(221/1428) -23.64(354/1080) 14.31(349/878) -18.97(475/585) 47.72(48/386) 
000595	嘉实泰和混合	混合型	5	71.11(106/3407) -23.57(1840/2975) 26.98(218/2766) -0.69(531/1334) 55.97(218/749) 
000596	前海开源中证军工指数A	股票指数	5	23.48(596/730) -26.60(333/571) -15.98(476/489) -20.89(382/433) 36.27(53/266) 
000597	中海积极收益混合	混合型	5	14.62(2144/3407) 3.17(175/2975) 11.34(756/2766) 4.24(160/1334) 5.73(723/749) 
000598	长盛生态环境混合	混合型	5	25.78(1615/3407) -18.97(1448/2975) 19.27(406/2766) -14.15(914/1334) 25.06(554/749) 
000599	信诚薪金宝货币	货币型	5	2.71(166/660) 3.93(97/645) 3.77(324/660) 2.57(224/535) 3.71(140/301) 
000600	汇添富和聚宝货币	货币型	5	2.65(226/660) 3.90(118/645) 4.06(125/660) 3.09(11/535) 4.34(5/301) 
000601	华宝创新优选混合	混合型	5	72.42(92/3407) -23.58(1841/2975) 17.76(453/2766) -23.42(1163/1334) 42.25(372/749) 
000602	富国安益货币	货币型	5	2.85(60/660) 3.52(384/645) 4.07(115/660) 2.22(356/535) 2.63(286/301) 
000603	易方达创新驱动灵活配置混合	混合型	4	41.11(974/3407) -24.62(1918/2975) -0.22(1857/2766) -29.25(1273/1334) 
000604	银华多利宝货币A	货币型	5	2.56(315/660) 3.70(260/645) 4.13(90/660) 2.68(158/535) 3.61(177/301) 
000605	银华多利宝货币B	货币型	5	2.81(86/660) 3.95(82/645) 4.38(15/660) 2.92(40/535) 3.86(95/301) 
000606	天弘优选债券	债券型	2	3.21(1316/2110) 7.25(265/1542) 
000607	招商招钱宝货币B	货币型	5	2.43(451/660) 3.83(164/645) 4.12(92/660) 2.71(132/535) 3.85(100/301) 
000609	华商新量化混合	混合型	5	59.82(284/3407) -25.23(1971/2975) 5.60(1380/2766) -10.07(790/1334) 38.56(402/749) 
000612	华宝生态中国混合	混合型	5	53.06(471/3407) -28.29(2171/2975) 11.30(760/2766) -12.06(851/1334) 83.02(47/749) 
000613	国寿安保沪深300ETF联接	联接基金	5	34.57(363/730) -23.27(218/571) 20.91(150/489) -7.96(164/433) 6.75(180/266) 
000614	华安德国30(DAX)联接	QDII-指数	5	19.14(113/276) -18.09(177/241) 16.37(89/212) 6.69(61/126) 1.83(40/111) 
000615	长城工资宝货币A	货币型	5	2.50(382/660) 3.45(440/645) 3.95(193/660) 1.99(381/535) 3.67(157/301) 
000616	上投摩根优信增利债券A	债券型	5	9.47(262/2110) -1.90(1042/1542) -1.66(957/1334) -4.08(580/650) 27.60(12/572) 
000617	上投摩根优信增利债券C	债券型	5	9.03(286/2110) -2.30(1052/1542) -2.04(977/1334) -4.45(586/650) 27.03(14/572) 
000618	嘉实薪金宝货币	货币型	5	2.68(202/660) 3.77(201/645) 3.85(273/660) 2.65(177/535) 3.96(58/301) 
000619	东方红产业升级混合	混合型	5	47.87(660/3407) -21.89(1670/2975) 52.51(23/2766) 0.00(502/1334) 51.85(259/749) 
000620	易方达现金增利货币A	货币型	4	2.82(76/660) 4.02(45/645) 4.44(11/660) 2.94(33/535) 
000621	易方达现金增利货币B	货币型	4	3.07(4/660) 4.27(2/645) 4.69(1/660) 3.19(7/535) 
000625	诺安天天宝B	货币型	5	2.59(287/660) 3.66(284/645) 4.09(107/660) 2.72(125/535) 3.89(80/301) 
000626	大成丰财宝货币A	货币型	5	2.47(416/660) 3.38(489/645) 3.80(306/660) 2.61(200/535) 3.76(126/301) 
000627	大成丰财宝货币B	货币型	5	2.72(160/660) 3.63(315/645) 4.06(129/660) 2.86(58/535) 4.01(48/301) 
000628	大成高新技术产业股票	股票型	4	42.20(383/1428) -15.75(72/1080) 36.33(38/878) 0.83(51/585) 
000632	中银聚利半年定开债	定开债券	5	9.52(10/799) 3.41(351/591) 2.99(49/473) 3.86(30/187) 4.34(135/148) 
000634	富国天盛灵活配置基金	混合型	5	61.29(247/3407) -18.87(1439/2975) 29.16(167/2766) -10.56(806/1334) 36.97(424/749) 
000638	富国富钱包货币A	货币型	5	2.57(303/660) 4.00(51/645) 3.97(181/660) 2.85(62/535) 4.12(31/301) 
000639	宝盈祥瑞混合A	混合型	5	-1.63(2891/3407) -0.52(489/2975) 3.98(1558/2766) -0.59(521/1334) 30.12(502/749) 
000640	诺安理财宝货币A	货币型	5	2.77(112/660) 3.89(122/645) 3.89(240/660) 2.55(237/535) 3.59(184/301) 
000641	诺安理财宝货币B	货币型	5	2.76(115/660) 3.89(125/645) 3.90(238/660) 2.55(236/535) 3.71(139/301) 
000642	汇添富货币C	货币型	5	2.65(231/660) 3.66(285/645) 3.59(429/660) 2.42(314/535) 3.09(267/301) 
000644	招商招金宝货币A	货币型	5	2.23(572/660) 2.94(618/645) 3.69(378/660) 2.57(225/535) 3.26(251/301) 
000645	华夏薪金宝货币	货币型	5	2.60(273/660) 3.88(135/645) 3.76(335/660) 2.95(31/535) 4.10(32/301) 
000646	华润元大量化优选混合A	混合型	5	36.07(1208/3407) -27.90(2149/2975) -3.35(1935/2766) -10.68(809/1334) 53.14(246/749) 
000647	易方达财富快线货币A	货币型	5	2.63(249/660) 3.84(161/645) 4.06(128/660) 2.94(35/535) 3.80(114/301) 
000648	易方达财富快线货币B	货币型	5	2.87(48/660) 4.09(33/645) 4.31(25/660) 3.19(8/535) 4.05(42/301) 
000649	长城久鑫灵活配置	混合型	5	20.67(1822/3407) -1.97(598/2975) 1.98(81/114) -2.32(76/86) 20.33(19/46) 
000650	汇添富货币D	货币型	5	2.65(231/660) 3.66(285/645) 3.59(431/660) 2.42(314/535) 3.09(267/301) 
000651	招商招金宝货币B	货币型	5	2.40(479/660) 3.19(566/645) 3.93(204/660) 2.82(79/535) 3.51(199/301) 
000652	博时裕隆灵活配置混合	混合型	5	50.55(554/3407) -8.21(887/2975) 2.00(1736/2766) 2.91(273/1334) 50.43(273/749) 
000654	华商新锐产业混合	混合型	5	37.40(1147/3407) -14.57(1130/2975) -21.76(2083/2766) -16.82(984/1334) 54.39(238/749) 
000655	鑫元稳利债券	债券型	5	2.78(1408/2110) 4.23(738/1542) 1.26(698/1334) 3.76(53/650) 10.41(322/572) 
000656	前海开源沪深300指数	股票指数	5	44.52(132/730) -20.36(135/571) 14.63(231/489) -0.92(46/433) -7.96(251/266) 
000657	银华活钱宝货币A	货币型	2	0.00(389/535) 0.00(298/301) 
000658	银华活钱宝货币B	货币型	2	0.00(389/535) 0.00(298/301) 
000659	银华活钱宝货币C	货币型	2	0.00(389/535) 0.13(297/301) 
000660	银华活钱宝货币D	货币型	2	0.00(389/535) 0.84(296/301) 
000661	银华活钱宝货币E	货币型	2	0.00(389/535) 1.97(295/301) 
000662	银华活钱宝货币F	货币型	5	2.90(34/660) 4.09(29/645) 4.13(84/660) 2.93(38/535) 3.96(59/301) 
000663	国投瑞银美丽中国混合	混合型	5	65.20(179/3407) -17.73(1348/2975) 7.16(1178/2766) -21.87(1126/1334) 105.89(14/749) 
000664	国联安通盈混合A	混合型	5	12.81(2230/3407) -6.89(837/2975) 9.27(914/2766) 4.45(149/1334) 9.93(683/749) 
000665	博时现金收益货币B	货币型	5	2.68(204/660) 3.75(217/645) 3.61(422/660) 2.74(118/535) 3.77(122/301) 
000667	工银绝对收益混合发起A	混合型	5	9.41(2491/3407) -4.58(734/2975) 3.05(1640/2766) -3.83(623/1334) 11.29(674/749) 
000668	国寿安保尊享债券A	债券型	5	3.02(1361/2110) 6.37(443/1542) 2.02(509/1334) 3.71(55/650) 12.53(199/572) 
000669	国寿安保尊享债券C	债券型	5	2.77(1412/2110) 7.99(147/1542) 1.56(636/1334) 3.31(75/650) 12.55(198/572) 
000672	工银绝对收益混合发起B	混合型	5	8.15(2579/3407) -5.39(776/2975) 2.38(1703/2766) -4.54(639/1334) 9.55(689/749) 
000674	中海中短债债券	债券型	5	0.89(1487/2110) 11.89(21/1542) -10.03(1058/1334) 0.97(302/650) 3.70(528/572) 
000677	工银现金货币	货币型	5	2.72(162/660) 3.88(137/645) 3.95(196/660) 2.77(103/535) 3.98(57/301) 
000678	华宝现金宝货币E	货币型	5	2.74(135/660) 3.86(146/645) 4.05(132/660) 2.68(160/535) 3.56(190/301) 
000679	招商丰利灵活配置混合A	混合型	5	24.38(1665/3407) -16.39(1250/2975) 1.09(1792/2766) -1.16(550/1334) 14.90(642/749) 
000681	信达澳银慧管家货币A	货币型	5	2.19(584/660) 3.06(604/645) 3.90(227/660) 2.86(59/535) 4.28(11/301) 
000682	信达澳银慧管家货币C	货币型	5	2.37(495/660) 3.31(519/645) 4.15(70/660) 3.10(10/535) 4.51(2/301) 
000683	信达澳银慧管家货币E	货币型	5	2.01(621/660) 2.80(628/645) 3.59(428/660) 2.56(229/535) 3.99(52/301) 
000684	长盛养老健康产业灵活配置混合	混合型	5	12.22(2267/3407) -17.51(1325/2975) 13.74(617/2766) -14.76(926/1334) 31.78(479/749) 
000686	建信嘉薪宝货币A	货币型	5	2.94(22/660) 3.97(65/645) 4.10(103/660) 2.53(252/535) 4.14(26/301) 
000687	南方薪金宝货币	货币型	5	2.63(243/660) 3.91(112/645) 3.92(216/660) 2.86(61/535) 3.79(117/301) 
000688	景顺长城研究精选股票	股票型	5	30.84(729/1428) -21.71(251/1080) 24.18(171/878) -17.58(433/585) 38.79(82/386) 
000689	前海开源新经济混合	混合型	5	20.73(1817/3407) -20.49(1560/2975) 11.53(747/2766) -12.74(864/1334) 6.44(716/749) 
000690	前海开源大海洋混合	混合型	5	56.48(365/3407) -16.86(1284/2975) -16.56(2070/2766) -18.33(1019/1334) 9.74(687/749) 
000692	汇添富双利债券C	债券型	5	16.31(105/2110) -2.59(1062/1542) 4.59(106/1334) -1.26(513/650) 13.77(154/572) 
000693	建信现金添利货币A	货币型	5	2.73(144/660) 3.81(172/645) 3.84(277/660) 2.69(153/535) 3.77(120/301) 
000694	鑫元鸿利债券	债券型	5	5.31(568/2110) 9.16(62/1542) 0.88(761/1334) 2.64(114/650) 9.00(391/572) 
000696	汇添富环保行业股票	股票型	5	23.49(923/1428) -36.70(805/1080) 4.34(495/878) -9.00(246/585) 51.08(38/386) 
000697	汇添富移动互联股票	股票型	5	52.46(191/1428) -34.00(770/1080) -9.72(633/878) -29.87(571/585) 75.62(8/386) 
000698	宝盈科技30混合	混合型	5	71.20(103/3407) -26.16(2048/2975) 8.21(1042/2766) -23.12(1158/1334) 67.92(116/749) 
000699	中银薪钱包货币	货币型	5	2.67(211/660) 3.96(72/645) 3.72(359/660) 2.67(165/535) 3.83(105/301) 
000700	泰达宏利货币B	货币型	5	3.10(3/660) 3.93(93/645) 3.89(248/660) 2.72(124/535) 4.15(23/301) 
000701	景顺长城景丰货币A	货币型	5	2.53(350/660) 3.23(551/645) 3.69(374/660) 2.55(241/535) 3.65(162/301) 
000704	易方达天天增利货币A	货币型	5	2.38(491/660) 3.77(203/645) 3.98(177/660) 2.79(89/535) 3.90(75/301) 
000705	易方达天天增利货币B	货币型	5	2.62(253/660) 4.02(44/645) 4.23(45/660) 3.04(14/535) 4.15(22/301) 
000706	中邮多策略灵活配置混合	混合型	5	41.00(982/3407) -23.27(1810/2975) 7.69(1106/2766) -25.32(1201/1334) 54.78(231/749) 
000707	景顺长城景丰货币B	货币型	5	2.77(106/660) 3.48(417/645) 3.94(198/660) 2.79(91/535) 3.90(76/301) 
000708	华安安享混合	混合型	4	6.42(2690/3407) 3.50(156/2975) 2.49(1693/2766) 1.88(392/1334) 
000709	华安汇财通货币	货币型	5	2.58(293/660) 3.78(197/645) 3.99(168/660) 2.62(196/535) 3.87(90/301) 
000710	交银现金宝货币A	货币型	5	2.44(441/660) 3.40(469/645) 3.22(508/660) 2.24(352/535) 3.75(127/301) 
000711	嘉实医疗保健股票	股票型	5	52.34(193/1428) -19.73(182/1080) 14.62(342/878) -12.10(303/585) 52.63(33/386) 
000712	上投摩根天添宝货币A	货币型	5	2.06(614/660) 3.16(573/645) 3.66(391/660) 1.62(387/535) 2.52(291/301) 
000713	上投摩根天添宝货币B	货币型	5	2.30(534/660) 3.41(461/645) 3.91(219/660) 1.86(385/535) 2.77(282/301) 
000714	诺安稳健回报灵活配置混合A	混合型	5	8.55(2541/3407) -0.08(464/2975) 3.88(1560/2766) 3.23(243/1334) 20.95(586/749) 
000716	工银薪金货币B	货币型	5	3.01(10/660) 4.19(9/645) 3.72(357/660) 2.85(65/535) 4.15(21/301) 
000717	融通转型三动力灵活配置混合A	混合型	4	76.62(51/3407) -13.53(1071/2975) 23.10(306/2766) -17.26(995/1334) 
000719	南方现金通E	货币型	5	2.62(259/660) 3.91(105/645) 4.12(91/660) 2.85(64/535) 4.15(24/301) 
000720	南方稳利1年定开债C	定开债券	5	4.86(215/799) 3.97(333/591) -0.51(299/473) 1.87(95/187) 9.17(88/148) 
000721	兴业货币A	货币型	5	2.23(569/660) 3.16(576/645) 3.57(440/660) 2.49(276/535) 3.41(223/301) 
000722	兴业货币B	货币型	5	2.48(403/660) 3.40(465/645) 3.82(298/660) 2.74(117/535) 3.66(161/301) 
000723	建信稳定添利债券C	债券型	5	5.39(552/2110) -3.65(1094/1542) 2.69(345/1334) -2.19(540/650) 17.80(75/572) 
000724	大成添利宝货币A	货币型	5	2.47(409/660) 3.56(352/645) 3.91(225/660) 2.66(175/535) 3.45(215/301) 
000725	大成添利宝货币B	货币型	5	2.72(153/660) 3.82(169/645) 4.16(67/660) 2.90(44/535) 3.67(156/301) 
000726	大成添利宝货币E	货币型	5	2.58(295/660) 3.67(281/645) 4.01(153/660) 2.76(110/535) 3.56(192/301) 
000727	融通健康产业灵活配置混合A/B	混合型	5	86.88(22/3407) -16.36(1247/2975) -7.81(2012/2766) -19.21(1053/1334) 38.53(403/749) 
000728	工银目标收益一年定开C	定开债券	5	5.08(183/799) 5.45(265/591) -1.26(320/473) 1.17(119/187) 8.59(99/148) 
000729	建信中小盘先锋股票	股票型	5	29.19(768/1428) -28.07(564/1080) 7.14(448/878) -19.68(487/585) 82.70(4/386) 
000730	博时现金宝货币A	货币型	5	2.69(185/660) 3.89(126/645) 3.88(256/660) 2.71(136/535) 3.79(115/301) 
000734	博时天天增利货币A	货币型	5	2.32(526/660) 2.85(624/645) 3.45(478/660) 2.45(298/535) 3.24(253/301) 
000735	博时天天增利货币B	货币型	5	2.57(308/660) 3.10(592/645) 3.70(368/660) 2.70(147/535) 3.49(204/301) 
000736	诺安聚利债券A	债券型	5	3.90(995/2110) 9.87(42/1542) 0.47(817/1334) 2.83(103/650) 9.65(355/572) 
000737	诺安聚利债券C	债券型	5	3.44(1232/2110) 9.50(54/1542) 0.00(862/1334) 2.30(141/650) 9.05(389/572) 
000738	中信建投货币A	货币型	5	2.17(590/660) 2.92(619/645) 3.29(504/660) 2.12(371/535) 3.40(224/301) 
000739	平安新鑫先锋A	混合型	4	46.90(702/3407) -34.21(2384/2975) 17.58(463/2766) -42.49(1330/1334) 
000740	兴银货币B	货币型	5	2.47(418/660) 3.38(485/645) 3.61(421/660) 2.70(146/535) 3.93(70/301) 
000741	兴银货币A	货币型	5	2.26(553/660) 3.17(569/645) 3.41(486/660) 2.50(274/535) 3.72(137/301) 
000742	国泰新经济灵活配置混合	混合型	5	35.55(1234/3407) -32.20(2333/2975) 53.49(21/2766) 0.20(496/1334) 71.17(93/749) 
000743	红塔红土盛世普益混合发起式	混合型	5	18.13(1943/3407) -20.16(1531/2975) 6.01(1325/2766) 4.26(159/1334) 14.94(641/749) 
000744	北信瑞丰稳定收益A	债券型	5	0.46(1493/2110) 7.73(181/1542) 4.73(95/1334) 1.25(260/650) 16.50(98/572) 
000745	北信瑞丰稳定收益C	债券型	5	0.18(1496/2110) 7.38(243/1542) 4.36(119/1334) 1.15(273/650) 16.38(100/572) 
000746	招商行业精选股票基金	股票型	5	64.59(72/1428) -24.19(389/1080) 33.78(55/878) -22.50(518/585) 44.98(61/386) 
000747	广发逆向策略混合	混合型	5	42.50(911/3407) -15.58(1189/2975) 8.41(1014/2766) 3.68(209/1334) 31.75(482/749) 
000748	广发活期宝货币A	货币型	5	2.67(208/660) 3.80(184/645) 4.30(29/660) 2.55(233/535) 4.32(8/301) 
000750	安信现金增利货币A	货币型	5	2.05(615/660) 2.97(615/645) 3.76(333/660) 2.46(290/535) 3.73(134/301) 
000751	嘉实新兴产业股票	股票型	5	76.74(19/1428) -20.15(205/1080) 46.91(17/878) -7.71(214/585) 56.78(24/386) 
000753	华宝量化对冲混合A	混合型	5	6.65(2671/3407) 1.03(368/2975) 3.76(1574/2766) 3.57(217/1334) 11.89(667/749) 
000754	华宝量化对冲混合C	混合型	5	6.23(2704/3407) 0.62(395/2975) 3.34(1612/2766) 3.94(186/1334) 11.64(671/749) 
000755	富安达新兴成长混合	混合型	5	70.51(115/3407) -41.42(2460/2975) 21.60(343/2766) -20.37(1081/1334) 37.40(417/749) 
000756	建信潜力新蓝筹股票	股票型	5	32.28(694/1428) -26.80(511/1080) 15.17(327/878) -7.21(193/585) 23.93(146/386) 
000757	华富智慧城市灵活配置混合	混合型	5	47.11(692/3407) -34.46(2390/2975) -5.10(1966/2766) -30.84(1285/1334) 63.09(145/749) 
000758	招商招钱宝货币C	货币型	5	2.41(463/660) 3.86(143/645) 4.16(69/660) 2.73(121/535) 3.85(103/301) 
000759	平安财富宝货币	货币型	5	2.94(23/660) 3.95(85/645) 4.22(49/660) 2.97(24/535) 4.32(7/301) 
000760	工银财富货币A	货币型	4	2.40(471/660) 3.20(563/645) 3.57(439/660) 2.61(205/535) 
000761	国富健康优质生活股票	股票型	5	31.48(713/1428) -23.70(356/1080) 14.87(336/878) -14.21(350/585) 9.20(216/386) 
000762	汇添富绝对收益定开混合A	混合型	2	14.22(2159/3407) 3.59(151/2975) 
000763	工银新财富灵活配置混合	混合型	5	29.73(1463/3407) -7.50(862/2975) 3.40(1610/2766) 9.21(50/1334) 18.07(618/749) 
000764	万家货币E	货币型	5	2.60(275/660) 3.62(318/645) 3.72(356/660) 2.61(203/535) 3.47(209/301) 
000767	华富国泰民安灵活配置混合	混合型	4	45.41(760/3407) -28.79(2196/2975) 13.16(656/2766) 1.35(441/1334) 
000771	诺安聚鑫宝货币A	货币型	5	2.27(550/660) 3.23(554/645) 3.83(283/660) 2.39(326/535) 3.81(111/301) 
000772	景顺长城中国回报灵活配置混合	混合型	5	38.87(1087/3407) -27.19(2106/2975) 11.23(764/2766) 1.08(458/1334) 16.63(629/749) 
000773	万家现金宝A	货币型	5	2.58(300/660) 3.50(399/645) 3.69(375/660) 2.72(123/535) 2.57(289/301) 
000778	鹏华先进制造股票	股票型	5	61.83(87/1428) -26.96(520/1080) 15.70(317/878) -7.61(211/585) 47.08(52/386) 
000779	诺安聚鑫宝货币B	货币型	5	2.27(549/660) 3.23(555/645) 3.83(284/660) 2.44(304/535) 3.86(92/301) 
000780	鹏华医疗保健股票	股票型	5	56.20(135/1428) -19.93(197/1080) -6.28(609/878) -14.06(347/585) 59.34(18/386) 
000785	华融现金增利货币A	货币型	5	2.33(524/660) 3.41(460/645) 3.70(364/660) 2.44(301/535) 3.08(270/301) 
000786	华融现金增利货币B	货币型	5	2.57(302/660) 3.60(335/645) 3.89(246/660) 2.69(150/535) 3.33(240/301) 
000787	华融现金增利货币C	货币型	5	2.33(523/660) 3.35(504/645) 3.67(387/660) 2.44(302/535) 3.08(271/301) 
